model,sample,sampled_stiffness_loss_pct,sampled_plastic_strain_index,sampled_relative_deformation_demand_index
full_hysteretic_damage,179,18.97235545839921,0.004621613150711489,1.804521559701089
full_hysteretic_damage,180,18.834016425630686,0.003479647076550285,1.660750782894092
full_hysteretic_damage,181,19.30720687808479,0.007427852959911736,2.1597781270975163
full_hysteretic_damage,182,20.86423217196646,0.004674471611031857,1.8543412181101608
full_hysteretic_damage,183,17.48982033180697,0.0045108969541351055,1.7586795971708367
full_hysteretic_damage,184,16.28033308878413,0.004397357557679166,1.7197103248090395
full_hysteretic_damage,185,17.766985856814202,0.003853698850240463,1.6846881990873057
full_hysteretic_damage,186,18.088685149881425,0.005453170587572527,1.886573377054044
full_hysteretic_damage,187,19.06607329259624,0.0033235572959317713,1.646226476085825
full_hysteretic_damage,188,16.141023955879156,0.004136787305417887,1.685781054371577
full_hysteretic_damage,189,19.391075771914107,0.004959162733699144,1.8557700498981533
full_hysteretic_damage,190,20.118679305275414,0.004764932027201539,1.8483585272240781
full_hysteretic_damage,191,18.259644345683594,0.004778990176192994,1.8080408456618418
full_hysteretic_damage,192,21.538727853565202,0.0045918078237685445,1.8597465252074146
full_hysteretic_damage,193,18.66923960490235,0.004207617371081235,1.746893463440141
full_hysteretic_damage,194,19.437285995611674,0.004381221144333467,1.785096408687288
full_hysteretic_damage,195,15.501154627361379,0.00485166318918938,1.757617293312562
